[2021.11.16 10:10:08.924] RELAY_BOX was created
[2021.11.16 10:10:38.029] [RELAY_BOX] opening CAN : COM9
[2021.11.16 10:10:38.148] [RELAY_BOX] OpenCAN Success
[2021.11.16 10:25:52.286] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:52.297] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D4 
[2021.11.16 10:25:52.468] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D5 
[2021.11.16 10:25:52.671] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D6 
[2021.11.16 10:25:52.868] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D7 
[2021.11.16 10:25:53.073] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D8 
[2021.11.16 10:25:53.271] [Recv] CANID: 0x14180204, 48 31 00 00 00 00 00 00 
[2021.11.16 10:25:53.283] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:53.298] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 D9 
[2021.11.16 10:25:53.476] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DA 
[2021.11.16 10:25:53.675] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DB 
[2021.11.16 10:25:53.873] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DC 
[2021.11.16 10:25:54.068] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DD 
[2021.11.16 10:25:54.266] [Recv] CANID: 0x14180205, 00 00 00 00 00 00 00 00 
[2021.11.16 10:25:54.278] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:54.289] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DE 
[2021.11.16 10:25:54.475] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 DF 
[2021.11.16 10:25:54.673] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E0 
[2021.11.16 10:25:54.870] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E1 
[2021.11.16 10:25:55.075] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E2 
[2021.11.16 10:25:55.274] [Recv] CANID: 0x14180206, 00 00 00 01 05 05 00 00 
[2021.11.16 10:25:55.286] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:55.297] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E3 
[2021.11.16 10:25:55.473] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E4 
[2021.11.16 10:25:55.671] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E5 
[2021.11.16 10:25:55.876] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E6 
[2021.11.16 10:25:56.074] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E7 
[2021.11.16 10:25:56.465] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 E9 
[2021.11.16 10:25:56.673] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 EA 
[2021.11.16 10:25:56.869] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 EB 
[2021.11.16 10:25:57.066] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 EC 
[2021.11.16 10:25:57.273] [Recv] CANID: 0x14180201, 35 17 00 01 01 01 07 D0 
[2021.11.16 10:25:57.284] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:57.295] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 ED 
[2021.11.16 10:25:57.468] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 EE 
[2021.11.16 10:25:57.675] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 EF 
[2021.11.16 10:25:57.871] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F0 
[2021.11.16 10:25:58.068] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F1 
[2021.11.16 10:25:58.275] [Recv] CANID: 0x14180202, 45 53 49 30 32 37 30 31 
[2021.11.16 10:25:58.286] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:58.297] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F2 
[2021.11.16 10:25:58.471] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F3 
[2021.11.16 10:25:58.667] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F4 
[2021.11.16 10:25:58.872] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F5 
[2021.11.16 10:25:59.076] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F6 
[2021.11.16 10:25:59.271] [Recv] CANID: 0x14180203, 00 00 00 00 00 00 00 00 
[2021.11.16 10:25:59.282] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:25:59.293] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F7 
[2021.11.16 10:25:59.468] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F8 
[2021.11.16 10:25:59.674] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 F9 
[2021.11.16 10:25:59.871] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FA 
[2021.11.16 10:26:00.075] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FB 
[2021.11.16 10:26:00.271] [Recv] CANID: 0x14180204, 48 31 00 00 00 00 00 00 
[2021.11.16 10:26:00.283] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:00.294] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FC 
[2021.11.16 10:26:00.469] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FD 
[2021.11.16 10:26:00.675] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FE 
[2021.11.16 10:26:00.872] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 FF 
[2021.11.16 10:26:01.069] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 00 
[2021.11.16 10:26:01.277] [Recv] CANID: 0x14180205, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:01.289] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:01.300] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 01 
[2021.11.16 10:26:01.473] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 02 
[2021.11.16 10:26:01.669] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 03 
[2021.11.16 10:26:01.876] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 04 
[2021.11.16 10:26:02.072] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 05 
[2021.11.16 10:26:02.278] [Recv] CANID: 0x14180206, 00 00 00 01 05 05 00 00 
[2021.11.16 10:26:02.290] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:02.301] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 06 
[2021.11.16 10:26:02.474] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 07 
[2021.11.16 10:26:02.679] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 08 
[2021.11.16 10:26:02.876] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 09 
[2021.11.16 10:26:03.071] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 0A 
[2021.11.16 10:26:03.278] [Recv] CANID: 0x14180200, 00 00 00 00 00 00 00 01 
[2021.11.16 10:26:03.289] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:03.300] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 0B 
[2021.11.16 10:26:03.682] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 0D 
[2021.11.16 10:26:03.877] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 0E 
[2021.11.16 10:26:04.073] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 0F 
[2021.11.16 10:26:04.281] [Recv] CANID: 0x14180201, 00 18 00 01 01 01 07 D0 
[2021.11.16 10:26:04.293] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:04.304] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 10 
[2021.11.16 10:26:04.477] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 11 
[2021.11.16 10:26:04.673] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 12 
[2021.11.16 10:26:04.878] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 13 
[2021.11.16 10:26:05.075] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 14 
[2021.11.16 10:26:05.271] [Recv] CANID: 0x14180202, 45 53 49 30 32 37 30 31 
[2021.11.16 10:26:05.282] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:05.293] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 15 
[2021.11.16 10:26:05.479] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 16 
[2021.11.16 10:26:05.676] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 17 
[2021.11.16 10:26:05.873] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 18 
[2021.11.16 10:26:06.079] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 19 
[2021.11.16 10:26:06.275] [Recv] CANID: 0x14180203, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:06.286] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:06.297] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1A 
[2021.11.16 10:26:06.471] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1B 
[2021.11.16 10:26:06.676] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1C 
[2021.11.16 10:26:06.873] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1D 
[2021.11.16 10:26:07.076] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1E 
[2021.11.16 10:26:07.281] [Recv] CANID: 0x14180204, 48 31 00 00 00 00 00 00 
[2021.11.16 10:26:07.292] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:07.303] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 1F 
[2021.11.16 10:26:07.478] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 20 
[2021.11.16 10:26:07.674] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 21 
[2021.11.16 10:26:07.882] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 22 
[2021.11.16 10:26:08.080] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 23 
[2021.11.16 10:26:08.277] [Recv] CANID: 0x14180205, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:08.289] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:08.300] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 24 
[2021.11.16 10:26:08.476] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 25 
[2021.11.16 10:26:08.672] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 26 
[2021.11.16 10:26:08.877] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 27 
[2021.11.16 10:26:09.079] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 28 
[2021.11.16 10:26:09.272] [Recv] CANID: 0x14180206, 00 00 00 01 05 05 00 00 
[2021.11.16 10:26:09.284] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:09.295] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 29 
[2021.11.16 10:26:09.480] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2A 
[2021.11.16 10:26:09.677] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2B 
[2021.11.16 10:26:09.873] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2C 
[2021.11.16 10:26:10.077] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2D 
[2021.11.16 10:26:10.281] [Recv] CANID: 0x14180200, 00 00 00 00 00 00 00 01 
[2021.11.16 10:26:10.293] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:10.304] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2E 
[2021.11.16 10:26:10.480] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 2F 
[2021.11.16 10:26:10.673] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 30 
[2021.11.16 10:26:10.879] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 31 
[2021.11.16 10:26:11.076] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 32 
[2021.11.16 10:26:11.281] [Recv] CANID: 0x14180201, 07 18 00 01 01 01 07 D0 
[2021.11.16 10:26:11.293] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:11.304] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 33 
[2021.11.16 10:26:11.476] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 34 
[2021.11.16 10:26:11.672] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 35 
[2021.11.16 10:26:11.879] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 36 
[2021.11.16 10:26:12.074] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 37 
[2021.11.16 10:26:12.279] [Recv] CANID: 0x14180202, 45 53 49 30 32 37 30 31 
[2021.11.16 10:26:12.291] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:12.302] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 38 
[2021.11.16 10:26:12.475] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 39 
[2021.11.16 10:26:12.680] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3A 
[2021.11.16 10:26:12.874] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3B 
[2021.11.16 10:26:13.081] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3C 
[2021.11.16 10:26:13.285] [Recv] CANID: 0x14180203, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:13.297] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:13.308] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3D 
[2021.11.16 10:26:13.481] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3E 
[2021.11.16 10:26:13.680] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 3F 
[2021.11.16 10:26:13.877] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 40 
[2021.11.16 10:26:14.075] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 41 
[2021.11.16 10:26:14.478] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 43 
[2021.11.16 10:26:14.685] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 44 
[2021.11.16 10:26:14.882] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 45 
[2021.11.16 10:26:15.085] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 46 
[2021.11.16 10:26:15.279] [Recv] CANID: 0x14180205, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:15.290] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:15.301] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 47 
[2021.11.16 10:26:15.484] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 48 
[2021.11.16 10:26:15.678] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 49 
[2021.11.16 10:26:15.882] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4A 
[2021.11.16 10:26:16.077] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4B 
[2021.11.16 10:26:16.283] [Recv] CANID: 0x14180206, 00 00 00 01 05 05 00 00 
[2021.11.16 10:26:16.294] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:16.305] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4C 
[2021.11.16 10:26:16.479] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4D 
[2021.11.16 10:26:16.683] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4E 
[2021.11.16 10:26:16.880] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 4F 
[2021.11.16 10:26:17.077] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 50 
[2021.11.16 10:26:17.282] [Recv] CANID: 0x14180200, 00 00 00 00 00 00 00 01 
[2021.11.16 10:26:17.294] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:17.306] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 51 
[2021.11.16 10:26:17.482] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 52 
[2021.11.16 10:26:17.676] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 53 
[2021.11.16 10:26:17.883] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 54 
[2021.11.16 10:26:18.079] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 55 
[2021.11.16 10:26:18.284] [Recv] CANID: 0x14180201, 0E 18 00 01 01 01 07 D0 
[2021.11.16 10:26:18.295] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:18.306] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 56 
[2021.11.16 10:26:18.481] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 57 
[2021.11.16 10:26:18.686] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 58 
[2021.11.16 10:26:18.881] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 59 
[2021.11.16 10:26:19.077] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5A 
[2021.11.16 10:26:19.284] [Recv] CANID: 0x14180202, 45 53 49 30 32 37 30 31 
[2021.11.16 10:26:19.295] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:19.306] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5B 
[2021.11.16 10:26:19.479] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5C 
[2021.11.16 10:26:19.685] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5D 
[2021.11.16 10:26:19.881] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5E 
[2021.11.16 10:26:20.086] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 5F 
[2021.11.16 10:26:20.282] [Recv] CANID: 0x14180203, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:20.293] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:20.304] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 60 
[2021.11.16 10:26:20.480] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 61 
[2021.11.16 10:26:20.676] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 62 
[2021.11.16 10:26:20.881] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 63 
[2021.11.16 10:26:21.085] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 64 
[2021.11.16 10:26:21.280] [Recv] CANID: 0x14180204, 48 31 00 00 00 00 00 00 
[2021.11.16 10:26:21.292] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:21.304] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 65 
[2021.11.16 10:26:21.480] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 66 
[2021.11.16 10:26:21.686] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 67 
[2021.11.16 10:26:21.882] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 68 
[2021.11.16 10:26:22.078] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 69 
[2021.11.16 10:26:22.284] [Recv] CANID: 0x14180205, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:22.296] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:22.307] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6A 
[2021.11.16 10:26:22.480] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6B 
[2021.11.16 10:26:22.685] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6C 
[2021.11.16 10:26:22.882] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6D 
[2021.11.16 10:26:23.078] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6E 
[2021.11.16 10:26:23.283] [Recv] CANID: 0x14180206, 00 00 00 01 05 05 00 00 
[2021.11.16 10:26:23.295] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:23.306] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 6F 
[2021.11.16 10:26:23.482] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 70 
[2021.11.16 10:26:23.680] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 71 
[2021.11.16 10:26:23.878] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 72 
[2021.11.16 10:26:24.083] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 73 
[2021.11.16 10:26:24.290] [Recv] CANID: 0x14180200, 00 00 00 00 00 00 00 01 
[2021.11.16 10:26:24.302] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:24.313] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 74 
[2021.11.16 10:26:24.485] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 75 
[2021.11.16 10:26:24.681] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 76 
[2021.11.16 10:26:24.884] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 77 
[2021.11.16 10:26:25.086] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 78 
[2021.11.16 10:26:25.282] [Recv] CANID: 0x14180201, 15 18 00 01 01 01 07 D0 
[2021.11.16 10:26:25.294] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:25.305] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 79 
[2021.11.16 10:26:25.489] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7A 
[2021.11.16 10:26:25.686] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7B 
[2021.11.16 10:26:25.883] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7C 
[2021.11.16 10:26:26.091] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7D 
[2021.11.16 10:26:26.288] [Recv] CANID: 0x14180202, 45 53 49 30 32 37 30 31 
[2021.11.16 10:26:26.299] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:26.310] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7E 
[2021.11.16 10:26:26.486] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 7F 
[2021.11.16 10:26:26.683] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 80 
[2021.11.16 10:26:26.891] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 81 
[2021.11.16 10:26:27.084] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 82 
[2021.11.16 10:26:27.291] [Recv] CANID: 0x14180203, 00 00 00 00 00 00 00 00 
[2021.11.16 10:26:27.302] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:27.314] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 83 
[2021.11.16 10:26:27.488] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 84 
[2021.11.16 10:26:27.683] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 85 
[2021.11.16 10:26:27.889] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 86 
[2021.11.16 10:26:28.085] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 87 
[2021.11.16 10:26:28.291] [Recv] CANID: 0x14180204, 48 31 00 00 00 00 00 00 
[2021.11.16 10:26:28.302] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:28.313] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 88 
[2021.11.16 10:26:28.485] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 89 
[2021.11.16 10:26:28.690] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 8A 
[2021.11.16 10:26:28.884] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 8B 
[2021.11.16 10:26:29.091] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 8C 
[2021.11.16 10:26:29.490] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 8E 
[2021.11.16 10:26:29.685] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 8F 
[2021.11.16 10:26:30.086] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 91 
[2021.11.16 10:26:30.682] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 94 
[2021.11.16 10:26:31.287] [Recv] CANID: 0x14180200, 00 00 00 00 00 00 00 01 
[2021.11.16 10:26:31.299] [Recv] CANID: 0x14180223, 00 00 00 00 00 00 05 05 
[2021.11.16 10:26:31.310] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 97 
[2021.11.16 10:26:31.482] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 98 
[2021.11.16 10:26:31.691] [Recv] CANID: 0x18A1EFF3, 00 00 00 00 10 10 00 99 
